,3,4,5,6,7
0.5,0.5785083027784236,0.7789359504833024,1.052904247286525,1.1093461334233539,1.0719113362910477
0.75,0.8925994346258214,0.9509631789722569,0.8816642473436874,1.136809771114422,1.1615696847227839
1.0,0.9476609849802755,0.8950951327121135,1.0629571010988295,0.9391847161315042,0.9741760254800134
1.25,0.9797603970999366,0.9048593038492014,0.9102023344344056,1.1909216964620253,1.129970375814953
1.5,0.9728420744412322,0.8998774959713272,0.800402837282004,0.7945837002040668,0.9972631020457826
2.0,0.9050711518941922,0.6563121355213987,0.5930269123251243,0.4978309484770114,0.5459711927940303
